"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.24102856759463e-63,0.314555592552508,0.563,0.338,3.01991891638478e-59,"9","FOXP1"
1.38377752165979e-63,0.260673846133067,0.403,0.209,3.36728422120694e-59,"9","FASTK"
1.3927063322924e-63,0.289528263704955,0.431,0.231,3.38901158900032e-59,"9","DYNC1LI2"
1.44085301921224e-63,0.267078488764894,0.375,0.189,3.50617173695106e-59,"9","PPP2CB"
1.66365694396787e-63,0.257415895245604,0.464,0.249,4.04834280745141e-59,"9","TWF2"
1.74028512874659e-62,0.438195602734282,0.409,0.223,4.23480983229195e-58,"9","FAM46A"
5.37225140566414e-62,0.389816725167395,0.609,0.398,1.30728365705431e-57,"9","MPG"
6.94765796051021e-62,0.296890016098363,0.453,0.252,1.69064308811055e-57,"9","ERCC1"
7.05930030978654e-62,0.353813536815373,0.971,0.881,1.71781013738346e-57,"9","MYL12A"
7.42932143058049e-62,0.298150490033303,0.637,0.401,1.80785107691746e-57,"9","CTSA"
1.79758500451256e-61,0.255547034209041,0.356,0.179,4.37424334998087e-57,"9","DHRS4L2"
2.1241477286462e-61,0.448002845939544,0.892,0.793,5.16890108288765e-57,"9","HSPA5"
2.12805736935067e-61,0.275744139141611,0.452,0.246,5.17841480257792e-57,"9","TPGS1"
2.63195094078863e-61,0.357420491978184,0.736,0.532,6.40458941931505e-57,"9","RAB1A"
3.26933060685477e-61,0.334449357255127,0.552,0.333,7.9555890987204e-57,"9","ITGB1BP1"
7.06366757075704e-61,0.266246627124217,0.338,0.17,1.71887286666802e-56,"9","HYI"
8.5349993349184e-61,0.262173250311625,0.369,0.189,2.07690673815904e-56,"9","ARL16"
8.64268468441757e-61,0.274257029640654,0.44,0.239,2.10311089110617e-56,"9","REEP3"
1.07021241986869e-60,0.313018858061695,0.56,0.335,2.60425490250846e-56,"9","RNF187"
1.16954664863592e-60,0.296423987857676,0.506,0.286,2.84597481479065e-56,"9","QSOX1"
3.54777203247139e-60,0.274946304619367,0.426,0.232,8.63314846381587e-56,"9","MANBAL"
4.11778400222174e-60,0.311901836669435,0.931,0.834,1.00202155910064e-55,"9","EIF4A2"
6.28111663371897e-60,0.293864513298788,0.408,0.221,1.52844692164917e-55,"9","LTBR"
1.26093292812969e-59,0.352268645308327,0.786,0.584,3.06835418731078e-55,"9","TMEM230"
1.53081803173433e-59,0.336620994195258,0.852,0.645,3.72509259842233e-55,"9","HSBP1"
1.66947737081971e-59,0.369591633873484,0.777,0.609,4.06250623415267e-55,"9","SEP15"
3.37449922115985e-59,0.34005282019381,0.929,0.859,8.21150640477038e-55,"9","POLR2L"
6.21366524082319e-59,0.294424106502431,0.537,0.315,1.51203329970192e-54,"9","HP1BP3"
7.92889028172161e-59,0.308399825392149,0.535,0.313,1.92941616115414e-54,"9","UBE2L6"
1.73712980962579e-58,0.334833587407522,0.481,0.282,4.22713167874341e-54,"9","MSRB2"
2.53470880538385e-58,0.350950103356035,0.299,0.147,6.16796040702107e-54,"9","HSPA6"
3.46264561332279e-58,0.343253286935111,0.798,0.59,8.42600183545968e-54,"9","C6orf48"
3.90699212027751e-58,0.482909805691249,0.703,0.488,9.50727462548328e-54,"9","PDLIM1"
1.65710254327816e-57,0.280384026205149,0.421,0.231,4.03239332881307e-53,"9","DCTD"
2.51285137978961e-57,0.265675135989573,0.372,0.196,6.11477254758005e-53,"9","NCKAP1"
3.82254806733786e-57,0.342523070094574,0.286,0.14,9.30178846705994e-53,"9","SLC6A6"
1.11141481109413e-56,0.333237899488824,0.684,0.465,2.70451680131646e-52,"9","RNH1"
2.35817782531622e-56,0.348475102644247,0.816,0.631,5.73838992012449e-52,"9","FIS1"
2.51756723941957e-56,0.251123010146141,0.482,0.271,6.12624812040359e-52,"9","SERINC1"
2.8077106368721e-56,0.268683330592496,0.938,0.846,6.83228306376456e-52,"9","PARK7"
3.05018908549594e-56,0.329514835832465,0.959,0.866,7.42233012064582e-52,"9","CIRBP"
1.0297902750395e-55,0.30861982554538,0.509,0.309,2.50589165528112e-51,"9","ANKRD10"
2.7609503323052e-55,0.263740812302124,0.475,0.27,6.71849653863146e-51,"9","RAB18"
7.97834376016289e-55,0.340956171957541,0.366,0.202,1.94145017059804e-50,"9","MTRNR2L8"
9.86611631559552e-55,0.389471521967515,0.749,0.553,2.40082074423701e-50,"9","ISCU"
1.12435842949655e-54,0.320194531893851,0.63,0.411,2.7360138023369e-50,"9","COPS6"
1.76380198516662e-54,0.333691670898084,0.641,0.427,4.29203575070446e-50,"9","C7orf73"
3.05160044856771e-54,0.38740830860661,0.46,0.283,7.42576453154467e-50,"9","SLC44A1"
5.48246981010407e-54,0.297463146084081,0.538,0.33,1.33410420359072e-49,"9","RAB11B"
7.20801427902228e-54,0.303334799771856,0.543,0.333,1.75399819465728e-49,"9","IER3IP1"
1.7693518017802e-53,0.283031099366028,0.252,0.119,4.30554067445194e-49,"9","BAMBI"
2.14052199341514e-53,0.358440831624119,0.747,0.546,5.2087462187764e-49,"9","RAB7A"
2.6574921254162e-53,0.310953861474264,0.913,0.834,6.46674133798777e-49,"9","CUTA"
3.40315986306341e-53,0.334621256974978,0.385,0.217,8.2812492107785e-49,"9","TUBB2A"
4.62122366487522e-53,0.328292523626561,0.644,0.439,1.12452856661074e-48,"9","TMEM167A"
1.95866710024229e-52,0.280810502518359,0.497,0.293,4.76622052172958e-48,"9","HADHB"
6.75210039768988e-52,0.338532310124665,0.823,0.649,1.64305611077386e-47,"9","MRPL51"
8.00182672925425e-52,0.289519042186293,0.471,0.277,1.94716451629673e-47,"9","ZYX"
2.21210394045925e-51,0.329358698483195,0.643,0.433,5.38293372871354e-47,"9","NDUFAF3"
7.00088488989138e-51,0.332088337976868,0.621,0.423,1.70359532910617e-46,"9","CARHSP1"
1.12502439519784e-50,0.520879883531298,0.927,0.898,2.73763436327443e-46,"9","PPP1R15A"
1.61953583445788e-50,0.375022371998623,0.408,0.241,3.9409784995698e-46,"9","MTRNR2L12"
2.06169781891998e-50,0.294096516634263,0.631,0.414,5.01693547255987e-46,"9","CHMP5"
3.93258049925184e-50,0.324485618869915,0.525,0.333,9.56954138687943e-46,"9","UQCC2"
5.56843125791499e-50,0.360962306541734,0.531,0.35,1.35502206230103e-45,"9","TMEM205"
1.30794264576933e-49,0.325806739394326,0.721,0.523,3.18274763421509e-45,"9","REEP5"
2.37926534431735e-49,0.317058875844843,0.965,0.921,5.78970428886183e-45,"9","HSP90B1"
9.1332664084699e-49,0.274286955398642,0.394,0.223,2.22248904783706e-44,"9","PPP3CA"
1.16344494047507e-48,0.289953172135686,0.593,0.38,2.83112691815203e-44,"9","PGRMC1"
1.4626331402732e-48,0.263428864813881,0.425,0.245,3.55917148354081e-44,"9","COMMD4"
2.44308062311243e-48,0.304256455606144,0.594,0.39,5.94499238828178e-44,"9","TXNL1"
3.44595529334081e-48,0.293419868225402,0.805,0.607,8.38538761081554e-44,"9","C11orf58"
4.52636053868602e-48,0.279361531599328,0.58,0.367,1.10144457348386e-43,"9","DCTN3"
8.65967504237894e-48,0.300318381593041,0.525,0.331,2.10724532481249e-43,"9","ATG101"
2.87298725701144e-47,0.295236283686866,0.954,0.903,6.99112719121165e-43,"9","TAGLN2"
4.05971579876329e-47,0.323888775595903,0.625,0.426,9.87891242471059e-43,"9","TMBIM4"
4.2005856292225e-47,0.312796463993786,0.529,0.341,1.022170507015e-42,"9","SPTSSA"
6.09191619731888e-47,0.517405907601687,0.258,0.135,1.48240688745558e-42,"9","MT1F"
7.08432437449539e-47,0.286388344041221,0.408,0.241,1.72389949328971e-42,"9","EPB41L2"
9.15012964919416e-47,0.281369338396993,0.593,0.39,2.22659254883491e-42,"9","SUMO3"
1.25950119846713e-46,0.311724677872492,0.719,0.515,3.06487021634992e-42,"9","LAMP1"
1.78286870793143e-46,0.293772816641543,0.574,0.374,4.33843271388034e-42,"9","CAPN2"
2.05992102982666e-46,0.306942405144107,0.601,0.41,5.01261183398019e-42,"9","HEXB"
4.11425422603275e-46,0.325994516241642,0.657,0.454,1.00116262336281e-41,"9","LRPAP1"
2.00345214534386e-45,0.297891425794238,0.904,0.775,4.87520045047974e-41,"9","FUS"
4.15128790336802e-45,0.306075306968877,0.774,0.56,1.01017439840557e-40,"9","BANF1"
4.51711230419584e-45,0.313705543422755,0.602,0.419,1.09919410810302e-40,"9","TMEM208"
6.83151640107022e-45,0.291667140936535,0.784,0.597,1.66238120103643e-40,"9","ZNHIT1"
1.91206679270499e-44,0.304197915583743,0.805,0.638,4.65282333336832e-40,"9","RBX1"
2.02088365864621e-44,0.261271691235507,0.588,0.391,4.9176182949497e-40,"9","SH3GLB1"
3.09363329103507e-44,0.252194554980368,0.779,0.599,7.52804725040475e-40,"9","DRAP1"
8.72702950025368e-44,0.325049377368814,0.7,0.504,2.12363535859173e-39,"9","C4orf48"
8.98198898817439e-44,0.299994498221908,0.788,0.615,2.18567720038236e-39,"9","MYEOV2"
9.76641077310551e-44,0.458500245069471,0.758,0.639,2.37655839752749e-39,"9","NR4A1"
1.13686234533593e-43,0.614991717340235,0.631,0.457,2.76644083114044e-39,"9","IRF1"
1.64863815352611e-43,0.307123445892609,0.601,0.405,4.01179608279044e-39,"9","LINC00657"
2.16856052321284e-43,0.396611881133583,0.632,0.453,5.27697517718612e-39,"9","WTAP"
3.55413549116327e-43,0.266985175648379,0.637,0.429,8.64863330419671e-39,"9","TBCB"
5.91476022685942e-43,0.325880624385824,0.678,0.474,1.43929775360397e-38,"9","PYURF"
9.0490259004833e-43,0.262814990986323,0.417,0.246,2.20198996262361e-38,"9","GRAMD1A"
1.50415149964282e-42,0.285193899713717,0.86,0.764,3.66020225923084e-38,"9","TMED2"
2.10775300818803e-42,0.289356616687202,0.639,0.447,5.12900617012476e-38,"9","METTL9"
9.13262420665518e-42,0.265616110759307,0.863,0.701,2.22233277444747e-37,"9","ERH"
9.35414187839512e-42,0.272709217588818,0.622,0.42,2.27623688468867e-37,"9","RSRC2"
1.21521419244719e-41,0.27788993731745,0.538,0.348,2.957102215901e-37,"9","PLK3"
2.63796701483026e-41,0.256842361784047,0.479,0.301,6.41922893388796e-37,"9","SUMF2"
2.28595278807412e-40,0.264742435100074,0.534,0.347,5.56263751449956e-36,"9","MVP"
9.84453338143553e-40,0.281095424963598,0.788,0.62,2.39556875303852e-35,"9","PRDX4"
7.43212731435407e-39,0.254660128069091,0.451,0.278,1.80853386067492e-34,"9","MLXIP"
1.03230179426408e-38,0.25999341292085,0.403,0.243,2.51200318616221e-34,"9","STAT1"
1.78975970237513e-38,0.355050915755502,0.553,0.36,4.35520125975963e-34,"9","RGS10"
2.51361307039643e-38,0.267342852497762,0.538,0.354,6.11662604550266e-34,"9","MRPL27"
2.63941306503148e-37,0.337879215709294,0.915,0.854,6.42274775244759e-33,"9","MIF"
3.99223868333249e-37,0.286973737110741,0.754,0.601,9.71471361202129e-33,"9","NDUFA13"
8.15201650939424e-37,0.266001784392746,0.571,0.382,1.983711697396e-32,"9","NDUFS4"
9.00747327571017e-37,0.300608131675214,0.732,0.56,2.19187854691131e-32,"9","TMEM219"
1.50881902326905e-36,0.268481112172863,0.83,0.673,3.67156021122289e-32,"9","WDR83OS"
2.45780110470712e-36,0.25264640980418,0.755,0.583,5.9808132081943e-32,"9","FKBP8"
4.12447766370578e-36,0.277789495718058,0.583,0.397,1.00365039468617e-31,"9","DDX17"
5.2685823594843e-36,0.26815836904013,0.57,0.386,1.28205683135691e-31,"9","EI24"
7.38467229171029e-36,0.283875266659023,0.639,0.47,1.79698615546478e-31,"9","PDIA4"
1.38826171019858e-35,0.300693567000756,0.396,0.251,3.37819604559723e-31,"9","PYCR1"
1.78775245323953e-35,0.273360347321192,0.678,0.509,4.35031681971307e-31,"9","KRTCAP2"
5.22277499498053e-35,0.346006585738383,0.456,0.293,1.27091006727856e-30,"9","ERRFI1"
6.41965834632191e-35,0.265776276393995,0.738,0.578,1.56215966199397e-30,"9","VIMP"
3.08610124205296e-34,0.266557154155846,0.897,0.84,7.50971876241167e-30,"9","ATF4"
1.20842970773388e-33,0.273828514429303,0.487,0.321,2.94059285079963e-29,"9","PIM1"
1.49612409982772e-33,0.257449452708769,0.656,0.463,3.64066838452076e-29,"9","CAMTA1"
4.37285735882078e-33,0.29085266847297,0.667,0.503,1.06409110969545e-28,"9","BAX"
3.54153499056932e-32,0.559521746241516,0.365,0.251,8.61797124605139e-28,"9","SDC1"
6.53581323429346e-32,0.255882594579806,0.33,0.201,1.59042479243297e-27,"9","TNFSF10"
1.23774561597366e-31,0.286325092995528,0.527,0.368,3.0119301819103e-27,"9","MAFF"
2.27494388056349e-31,0.266872068468277,0.382,0.246,5.53584843896319e-27,"9","FOXO3"
2.94467439895369e-31,0.27360395469588,0.938,0.89,7.1655706824139e-27,"9","TMEM59"
3.92410760760973e-31,0.290583512098017,0.479,0.323,9.54892345235752e-27,"9","PHF14"
1.43003416854869e-30,0.269333239240571,0.628,0.45,3.47984514574639e-26,"9","CTNNB1"
1.1446442628035e-29,0.285189755536714,0.613,0.447,2.78537734910603e-25,"9","ACADVL"
5.18236245085764e-29,0.260837370227056,0.628,0.457,1.2610760787917e-24,"9","FAM133B"
2.23066949907033e-25,0.300054401569278,0.823,0.731,5.42811115903774e-21,"9","CCNL1"
6.10027091417522e-24,0.300531367961852,0.645,0.485,1.4844399242554e-19,"9","VMP1"
1.3182013449374e-21,0.263509071012931,0.366,0.262,3.20771115277067e-17,"9","GAS6"
4.66611362621315e-10,1.11663062864268,0.511,0.456,1.13545208980271e-05,"9","CXCL1"
6.56170689109826e-05,0.623664135536866,0.502,0.456,1,"9","APLP2"
0,6.16526781185379,0.99,0.186,0,"10","CFD"
0,5.8910612835587,0.658,0.06,0,"10","ADAMDEC1"
0,5.24622398380962,0.997,0.097,0,"10","DCN"
0,4.79750681146776,0.784,0.104,0,"10","MGP"
0,4.41732425294853,0.989,0.066,0,"10","FBLN1"
0,4.36541726012348,0.993,0.318,0,"10","GSN"
0,4.12902501305253,0.865,0.09,0,"10","IGFBP6"
0,3.83506367918885,0.997,0.095,0,"10","LUM"
0,3.65042915057432,0.968,0.038,0,"10","MFAP4"
0,3.63356767434111,0.418,0.038,0,"10","SFRP2"
0,3.5519965442983,0.666,0.106,0,"10","CXCL14"
0,3.52125871617464,0.55,0.043,0,"10","PTGDS"
0,3.44949321149651,0.928,0.039,0,"10","PLAC9"
0,3.41019601547318,0.434,0.019,0,"10","MFAP5"
0,3.38845044750595,0.982,0.076,0,"10","C1S"
0,3.37341665032316,0.838,0.134,0,"10","CCL2"
0,3.32333491864269,0.971,0.08,0,"10","C1R"
0,3.20565473431078,0.801,0.054,0,"10","CCDC80"
0,3.141261448451,0.839,0.033,0,"10","EFEMP1"
0,3.03414852015338,0.981,0.256,0,"10","SOD3"
0,3.03139418106725,0.954,0.046,0,"10","MEG3"
0,2.98968551889223,0.372,0.018,0,"10","CCL13"
0,2.9801949879474,0.846,0.006,0,"10","ADH1B"
0,2.97683011172091,0.888,0.322,0,"10","SOCS3"
0,2.97552916980785,0.871,0.075,0,"10","GPX3"
0,2.91422415230334,0.897,0.045,0,"10","CXCL12"
0,2.87456544260849,0.753,0.162,0,"10","APOE"
0,2.86174577757157,0.584,0.017,0,"10","DPT"
0,2.8307918045072,0.852,0.055,0,"10","CFH"
0,2.80545013144158,0.39,0.017,0,"10","CCL11"
0,2.770179071845,0.926,0.403,0,"10","EGR1"
0,2.72269700821183,0.947,0.138,0,"10","LTBP4"
0,2.65940437067667,0.999,0.189,0,"10","IGFBP7"
0,2.64881544749578,0.775,0.119,0,"10","A2M"
0,2.6242975476605,0.919,0.093,0,"10","SERPINF1"
0,2.62003946641991,0.933,0.341,0,"10","CEBPD"
0,2.6182770197516,0.987,0.91,0,"10","JUNB"
0,2.60993352304728,0.691,0.007,0,"10","SFRP1"
0,2.60554675333962,0.986,0.097,0,"10","COL6A2"
0,2.56822402642342,0.87,0.449,0,"10","IRF1"
0,2.54614356625724,0.331,0.019,0,"10","CCL8"
0,2.52464193235142,0.838,0.069,0,"10","PLPP3"
0,2.4983117625829,0.991,0.122,0,"10","COL1A2"
0,2.48353422919941,0.99,0.88,0,"10","FOS"
0,2.46394843106861,0.958,0.2,0,"10","SEPP1"
0,2.46010995687989,0.949,0.148,0,"10","RARRES2"
0,2.41785423369193,0.82,0.022,0,"10","PTN"
0,2.40752370009868,0.839,0.021,0,"10","TCF21"
0,2.39343737173347,0.893,0.104,0,"10","NNMT"
0,2.38131252325625,0.87,0.139,0,"10","TIMP3"
0,2.35105410887451,0.424,0.027,0,"10","APOD"
0,2.31303453346924,0.804,0.007,0,"10","ABCA8"
0,2.3040171602779,0.654,0.038,0,"10","FBLN2"
0,2.29412214093021,0.892,0.074,0,"10","MMP2"
0,2.28668996407015,0.791,0.15,0,"10","CYR61"
0,2.23967067038812,0.804,0.008,0,"10","SCARA5"
0,2.20896789976184,0.77,0.044,0,"10","CYGB"
0,2.17432403343562,0.893,0.112,0,"10","SERPING1"
0,2.16177633799765,0.993,0.887,0,"10","ZFP36"
0,2.13547176700764,0.96,0.778,0,"10","FOSB"
0,2.13359178472971,0.854,0.069,0,"10","PCOLCE"
0,2.12648814197552,0.758,0.098,0,"10","C11orf96"
0,2.09437399176731,0.965,0.396,0,"10","TMEM176B"
0,2.06697285633047,0.979,0.103,0,"10","CALD1"
0,2.04842506508914,0.801,0.124,0,"10","FN1"
0,2.02360297344467,0.828,0.063,0,"10","CTSK"
0,1.99470250340765,0.422,0.006,0,"10","STMN2"
0,1.99331426204684,0.436,0.101,0,"10","CLU"
0,1.97761937023924,0.825,0.249,0,"10","IGFBP4"
0,1.96879579556687,0.827,0.063,0,"10","THY1"
0,1.96807602993782,0.994,0.914,0,"10","JUN"
0,1.93424849730039,0.79,0.121,0,"10","PROCR"
0,1.92913227646784,0.618,0.016,0,"10","TNXB"
0,1.91871234127732,0.95,0.121,0,"10","COL3A1"
0,1.91393885441997,0.564,0.051,0,"10","IGFBP5"
0,1.90996599218205,0.484,0.004,0,"10","HAPLN1"
0,1.90346106224185,0.691,0.122,0,"10","SERPINE2"
0,1.89647012866988,0.746,0.078,0,"10","FSTL1"
0,1.89176980966618,0.928,0.333,0,"10","S100A13"
0,1.8889326323866,0.89,0.073,0,"10","SPARCL1"
0,1.88457934997331,0.735,0.024,0,"10","COL14A1"
0,1.88186935993439,0.926,0.113,0,"10","COL6A1"
0,1.86810621763943,0.305,0.006,0,"10","PCOLCE2"
0,1.86526282161609,0.465,0.006,0,"10","OGN"
0,1.86345916071319,0.894,0.184,0,"10","PMP22"
0,1.8627550743222,0.556,0.026,0,"10","SRPX"
0,1.84144416738996,0.8,0.144,0,"10","PLTP"
0,1.83019115388309,0.756,0.009,0,"10","LINC01082"
0,1.82327642532595,0.783,0.055,0,"10","FHL1"
0,1.81696146874791,0.875,0.482,0,"10","GADD45B"
0,1.8120525359151,0.813,0.126,0,"10","MFGE8"
0,1.80158937701577,0.826,0.342,0,"10","ID3"
0,1.79254747923622,0.501,0.048,0,"10","C3"
0,1.75502364492372,0.673,0.044,0,"10","MATN2"
0,1.74996270605756,0.829,0.137,0,"10","SPON2"
0,1.73681961066125,0.4,0.019,0,"10","C1QTNF3"
0,1.71048451250106,0.975,0.665,0,"10","LAPTM4A"
0,1.70937375243482,1,0.618,0,"10","VIM"
0,1.70840556751179,0.305,0.003,0,"10","PI16"
0,1.70831197963537,0.8,0.044,0,"10","FXYD1"
0,1.70346772958073,0.999,0.886,0,"10","CST3"
0,1.69663955086422,0.862,0.459,0,"10","KLF4"
0,1.69572982345136,0.728,0.047,0,"10","OLFML3"
0,1.68120668154129,0.967,0.843,0,"10","IER2"
0,1.67742537247521,0.956,0.34,0,"10","SELM"
0,1.66118394046117,0.898,0.342,0,"10","TMEM176A"
0,1.63200428370344,0.948,0.639,0,"10","ZFP36L1"
0,1.6283050108813,0.9,0.234,0,"10","NUPR1"
0,1.6119933635703,0.526,0.026,0,"10","EDIL3"
0,1.60411541941148,0.801,0.085,0,"10","TFPI"
0,1.59423801790049,0.846,0.122,0,"10","PRKCDBP"
0,1.56374553319273,0.519,0.05,0,"10","PPP1R14A"
0,1.55098734879613,0.763,0.168,0,"10","TIMP2"
0,1.55026075332034,0.767,0.113,0,"10","PLPP1"
0,1.54648035280528,0.72,0.347,0,"10","MYC"
0,1.53412768533279,0.525,0.043,0,"10","FBN1"
0,1.53285642475423,0.798,0.123,0,"10","CLEC11A"
0,1.52604906678593,0.294,0.008,0,"10","WISP2"
0,1.52104010107404,0.645,0.178,0,"10","GEM"
0,1.5186024529504,0.666,0.053,0,"10","DKK3"
0,1.51722616195634,0.753,0.085,0,"10","SDC2"
0,1.5141300239407,0.755,0.324,0,"10","NFKBIZ"
0,1.50306785222772,0.788,0.238,0,"10","PPIC"
0,1.50033560510643,0.945,0.472,0,"10","EID1"
0,1.49045515544371,0.313,0.012,0,"10","FABP4"
0,1.48036120982619,0.627,0.065,0,"10","PLAT"
0,1.46779127428733,0.733,0.058,0,"10","EFEMP2"
0,1.46703492934446,0.892,0.437,0,"10","LGALS3BP"
0,1.46636978699258,0.698,0.063,0,"10","COL6A3"
0,1.46509521225976,0.882,0.536,0,"10","CEBPB"
0,1.46108743397176,0.667,0.054,0,"10","CYBRD1"
0,1.45794734727997,0.456,0.073,0,"10","ADAM28"
0,1.45141492029489,0.655,0.055,0,"10","EMILIN1"
0,1.44733375220228,0.723,0.07,0,"10","VCAN"
0,1.44652524269576,0.768,0.161,0,"10","IL6ST"
0,1.43418916856881,0.718,0.088,0,"10","ECM1"
0,1.43409158270738,0.849,0.219,0,"10","NGFRAP1"
0,1.43025263680765,0.81,0.454,0,"10","SERTAD1"
0,1.42444501739271,1,0.955,0,"10","CD63"
0,1.42330963988721,0.605,0.044,0,"10","ADAMTS1"
0,1.41172193233215,0.578,0.196,0,"10","C8orf4"
0,1.40290441951007,0.728,0.165,0,"10","NFIA"
0,1.40077077256576,0.646,0.026,0,"10","FBLN5"
0,1.37969678040876,0.583,0.107,0,"10","HTRA1"
0,1.36345235075698,1,0.649,0,"10","LGALS1"
0,1.36087757691396,0.458,0.034,0,"10","CD248"
0,1.35249243750982,0.961,0.133,0,"10","COL1A1"
0,1.35188948398365,0.716,0.069,0,"10","AEBP1"
0,1.34876983187875,0.797,0.326,0,"10","TXNIP"
0,1.34491117177466,0.621,0.032,0,"10","FGF7"
0,1.34377387322013,0.979,0.666,0,"10","S100A4"
0,1.33934107293883,0.711,0.115,0,"10","EPHX1"
0,1.33426734607089,0.512,0.1,0,"10","GPNMB"
0,1.32602771534434,0.74,0.121,0,"10","TSPAN4"
0,1.32497638273629,1,0.823,0,"10","IFITM3"
0,1.32140748804292,0.518,0.031,0,"10","HTRA3"
0,1.31281326858126,0.88,0.418,0,"10","EMP3"
0,1.30769111843384,0.642,0.241,0,"10","KCNQ1OT1"
0,1.30619494507917,0.673,0.062,0,"10","CRISPLD2"
0,1.29905671182685,0.537,0.049,0,"10","LOXL1"
0,1.29624003442704,0.607,0.156,0,"10","THBS1"
0,1.29607661456946,0.823,0.088,0,"10","GNG11"
0,1.29459543949776,0.722,0.313,0,"10","RND3"
0,1.292907690473,0.633,0.09,0,"10","CPQ"
0,1.25417196388005,0.701,0.157,0,"10","SCPEP1"
0,1.2529244522873,0.725,0.13,0,"10","LRP1"
0,1.2494593500024,0.809,0.344,0,"10","TUBA1A"
0,1.24470878277743,0.822,0.387,0,"10","VKORC1"
0,1.2310657895694,0.584,0.112,0,"10","RBP1"
0,1.22501889258981,0.743,0.18,0,"10","NFIC"
0,1.21677028789977,0.622,0.062,0,"10","FGFR1"
0,1.21521124854957,0.979,0.818,0,"10","DUSP1"
0,1.213613944633,0.991,0.871,0,"10","LMNA"
0,1.21179879676068,0.408,0.006,0,"10","CADM3"
0,1.21160276606519,0.66,0.049,0,"10","MXRA8"
0,1.20817426903608,0.647,0.104,0,"10","PBX1"
0,1.19720440783187,0.356,0.02,0,"10","CES1"
0,1.16873787689808,0.733,0.278,0,"10","QSOX1"
0,1.16321149202275,0.904,0.448,0,"10","ANXA5"
0,1.16225508910049,0.663,0.092,0,"10","GSTM3"
0,1.16045394603289,0.995,0.868,0,"10","ITM2B"
0,1.1601071361566,0.432,0.017,0,"10","RSPO3"
0,1.15521240638598,0.919,0.145,0,"10","SPARC"
0,1.15196197484436,0.516,0.03,0,"10","MMP23B"
